Zeit;Kanal A
(ms);(mV)

-12,62906186;-1,12819900
-12,62406186;-0,18762300
-12,61906186;0,37586120
-12,61406186;0,00000000
-12,60906186;0,18762300
-12,60406187;0,37586120
-12,59906187;0,00000000
-12,59406187;-0,93996060
-12,58906187;0,93996060
-12,58406187;-0,56409940
-12,57906187;2,44525100
-12,57406187;1,69291300
-12,56906187;0,56409940
-12,56406187;1,88053600
-12,55906187;1,12819900
-12,55406187;2,06877400
-12,54906187;0,93996060
-12,54406187;0,93996060
-12,53906187;0,00000000
-12,53406187;0,75233760
-12,52906187;1,12819900
-12,52406187;1,88053600
-12,51906187;1,88053600
-12,51406187;2,44525100
-12,50906187;1,50467500
-12,50406187;1,88053600
-12,49906187;2,06877400
-12,49406187;2,06877400
-12,48906187;2,82111200
-12,48406187;3,00935000
-12,47906187;2,06877400
-12,47406187;2,06877400
-12,46906187;2,06877400
-12,46406187;2,06877400
-12,45906187;1,88053600
-12,45406187;1,88053600
-12,44906187;1,12819900
-12,44406187;2,06877400
-12,43906187;2,06877400
-12,43406187;1,88053600
-12,42906187;1,12819900
-12,42406187;0,56409940
-12,41906187;0,56409940
-12,41406187;2,82111200
-12,40906187;0,75233760
-12,40406187;3,38582700
-12,39906187;-0,75233760
-12,39406187;0,93996060
-12,38906187;1,50467500
-12,38406187;-0,37586120
-12,37906187;0,37586120
-12,37406187;0,93996060
-12,36906187;1,12819900
-12,36406187;1,69291300
-12,35906187;1,88053600
-12,35406187;1,31643700
-12,34906187;1,69291300
-12,34406187;0,56409940
-12,33906187;-0,18762300
-12,33406187;1,12819900
-12,32906187;0,75233760
-12,32406187;0,93996060
-12,31906187;0,93996060
-12,31406187;0,93996060
-12,30906187;1,12819900
-12,30406187;0,75233760
-12,29906187;1,88053600
-12,29406187;2,44525100
-12,28906187;1,88053600
-12,28406187;1,50467500
-12,27906187;1,69291300
-12,27406187;2,25701300
-12,26906187;3,19758800
-12,26406187;1,88053600
-12,25906187;3,00935000
-12,25406187;2,25701300
-12,24906187;3,38582700
-12,24406187;3,76168800
-12,23906187;1,88053600
-12,23406187;3,57345000
-12,22906187;3,38582700
-12,22406187;3,38582700
-12,21906187;3,38582700
-12,21406187;3,76168800
-12,20906188;3,00935000
-12,20406188;3,76168800
-12,19906188;3,76168800
-12,19406188;0,18762300
-12,18906188;2,06877400
-12,18406188;2,25701300
-12,17906188;-0,37586120
-12,17406188;2,82111200
-12,16906188;3,76168800
-12,16406188;3,38582700
-12,15906188;3,00935000
-12,15406188;3,00935000
-12,14906188;3,38582700
-12,14406188;3,94992600
-12,13906188;3,76168800
-12,13406188;1,69291300
-12,12906188;3,76168800
-12,12406188;3,76168800
-12,11906188;2,82111200
-12,11406188;3,38582700
-12,10906188;2,82111200
-12,10406188;3,38582700
-12,09906188;3,00935000
-12,09406188;3,76168800
-12,08906188;3,38582700
-12,08406188;2,06877400
-12,07906188;3,76168800
-12,07406188;3,38582700
-12,06906188;2,25701300
-12,06406188;2,06877400
-12,05906188;-0,18762300
-12,05406188;2,44525100
-12,04906188;1,88053600
-12,04406188;3,19758800
-12,03906188;1,50467500
-12,03406188;4,32640200
-12,02906188;3,38582700
-12,02406188;1,31643700
-12,01906188;1,88053600
-12,01406188;3,38582700
-12,00906188;2,06877400
-12,00406188;2,44525100
-11,99906188;1,50467500
-11,99406188;1,88053600
-11,98906188;1,50467500
-11,98406188;1,69291300
-11,97906188;1,31643700
-11,97406188;1,12819900
-11,96906188;1,88053600
-11,96406188;3,00935000
-11,95906188;2,63348900
-11,95406188;1,88053600
-11,94906188;1,50467500
-11,94406188;2,82111200
-11,93906188;3,38582700
-11,93406188;2,44525100
-11,92906188;2,63348900
-11,92406188;2,82111200
-11,91906188;1,88053600
-11,91406188;1,50467500
-11,90906188;1,12819900
-11,90406188;1,88053600
-11,89906188;2,06877400
-11,89406188;2,25701300
-11,88906188;0,93996060
-11,88406188;0,56409940
-11,87906188;1,88053600
-11,87406188;0,00000000
-11,86906188;-0,18762300
-11,86406188;1,50467500
-11,85906188;1,31643700
-11,85406188;0,18762300
-11,84906188;0,93996060
-11,84406188;2,06877400
-11,83906188;2,63348900
-11,83406188;1,31643700
-11,82906188;1,12819900
-11,82406188;1,12819900
-11,81906188;0,18762300
-11,81406189;0,93996060
-11,80906189;0,93996060
-11,80406189;1,12819900
-11,79906189;1,69291300
-11,79406189;0,18762300
-11,78906189;1,50467500
-11,78406189;1,69291300
-11,77906189;0,56409940
-11,77406189;0,00000000
-11,76906189;0,00000000
-11,76406189;1,50467500
-11,75906189;1,50467500
-11,75406189;2,06877400
-11,74906189;3,00935000
-11,74406189;1,88053600
-11,73906189;2,06877400
-11,73406189;1,12819900
-11,72906189;1,12819900
-11,72406189;1,12819900
-11,71906189;2,44525100
-11,71406189;0,56409940
-11,70906189;1,69291300
-11,70406189;0,18762300
-11,69906189;0,37586120
-11,69406189;1,88053600
-11,68906189;1,88053600
-11,68406189;2,25701300
-11,67906189;1,50467500
-11,67406189;2,06877400
-11,66906189;2,06877400
-11,66406189;2,44525100
-11,65906189;3,00935000
-11,65406189;1,50467500
-11,64906189;2,63348900
-11,64406189;2,44525100
-11,63906189;1,69291300
-11,63406189;2,25701300
-11,62906189;2,63348900
-11,62406189;2,06877400
-11,61906189;1,69291300
-11,61406189;1,12819900
-11,60906189;1,69291300
-11,60406189;1,88053600
-11,59906189;2,63348900
-11,59406189;2,82111200
-11,58906189;2,82111200
-11,58406189;3,00935000
-11,57906189;0,56409940
-11,57406189;1,50467500
-11,56906189;1,12819900
-11,56406189;0,93996060
-11,55906189;3,38582700
-11,55406189;0,93996060
-11,54906189;1,31643700
-11,54406189;1,12819900
-11,53906189;2,44525100
-11,53406189;2,06877400
-11,52906189;2,06877400
-11,52406189;2,06877400
-11,51906189;2,06877400
-11,51406189;1,88053600
-11,50906189;0,18762300
-11,50406189;0,93996060
-11,49906189;1,69291300
-11,49406189;1,50467500
-11,48906189;0,56409940
-11,48406189;1,12819900
-11,47906189;0,75233760
-11,47406189;1,31643700
-11,46906189;0,93996060
-11,46406189;1,88053600
-11,45906189;1,50467500
-11,45406189;2,44525100
-11,44906189;0,37586120
-11,44406189;0,18762300
-11,43906189;2,25701300
-11,43406189;2,06877400
-11,42906189;2,06877400
-11,42406189;0,18762300
-11,41906190;1,31643700
-11,41406190;1,50467500
-11,40906190;1,88053600
-11,40406190;-0,37586120
-11,39906190;-0,37586120
-11,39406190;2,06877400
-11,38906190;-0,18762300
-11,38406190;0,18762300
-11,37906190;1,31643700
-11,37406190;2,25701300
-11,36906190;0,93996060
-11,36406190;1,69291300
-11,35906190;1,50467500
-11,35406190;2,25701300
-11,34906190;0,18762300
-11,34406190;0,56409940
-11,33906190;1,12819900
-11,33406190;1,31643700
-11,32906190;1,12819900
-11,32406190;1,50467500
-11,31906190;1,31643700
-11,31406190;1,50467500
-11,30906190;0,56409940
-11,30406190;-0,56409940
-11,29906190;0,93996060
-11,29406190;0,18762300
-11,28906190;0,56409940
-11,28406190;-0,18762300
-11,27906190;-0,37586120
-11,27406190;0,00000000
-11,26906190;1,88053600
-11,26406190;1,31643700
-11,25906190;1,88053600
-11,25406190;0,56409940
-11,24906190;-0,37586120
-11,24406190;0,00000000
-11,23906190;1,69291300
-11,23406190;0,00000000
-11,22906190;0,00000000
-11,22406190;-0,93996060
-11,21906190;-0,75233760
-11,21406190;1,12819900
-11,20906190;-0,18762300
-11,20406190;-0,75233760
-11,19906190;0,37586120
-11,19406190;-1,12819900
-11,18906190;0,18762300
-11,18406190;0,93996060
-11,17906190;-0,75233760
-11,17406190;0,93996060
-11,16906190;0,56409940
-11,16406190;0,75233760
-11,15906190;0,56409940
-11,15406190;0,93996060
-11,14906190;1,69291300
-11,14406190;1,12819900
-11,13906190;0,93996060
-11,13406190;0,00000000
-11,12906190;0,75233760
-11,12406190;0,18762300
-11,11906190;0,75233760
-11,11406190;-1,12819900
-11,10906190;-0,56409940
-11,10406190;-0,37586120
-11,09906190;0,00000000
-11,09406190;-0,37586120
-11,08906190;-0,93996060
-11,08406190;-0,75233760
-11,07906190;-0,18762300
-11,07406190;-1,12819900
-11,06906190;-0,93996060
-11,06406190;0,18762300
-11,05906190;0,93996060
-11,05406190;0,18762300
-11,04906190;0,37586120
-11,04406190;2,44525100
-11,03906190;2,06877400
-11,03406190;1,69291300
-11,02906190;0,00000000
-11,02406190;0,18762300
-11,01906191;-1,12819900
-11,01406191;0,93996060
-11,00906191;-1,12819900
-11,00406191;-1,31643700
-10,99906191;-2,25701300
-10,99406191;-1,88053600
-10,98906191;-1,12819900
-10,98406191;0,18762300
-10,97906191;0,00000000
-10,97406191;-0,75233760
-10,96906191;1,12819900
-10,96406191;0,56409940
-10,95906191;0,18762300
-10,95406191;1,12819900
-10,94906191;0,75233760
-10,94406191;1,12819900
-10,93906191;-0,37586120
-10,93406191;1,31643700
-10,92906191;-0,18762300
-10,92406191;1,50467500
-10,91906191;0,37586120
-10,91406191;1,50467500
-10,90906191;-0,56409940
-10,90406191;-1,50467500
-10,89906191;0,93996060
-10,89406191;0,37586120
-10,88906191;-0,18762300
-10,88406191;-0,56409940
-10,87906191;-0,18762300
-10,87406191;-0,37586120
-10,86906191;-0,56409940
-10,86406191;0,93996060
-10,85906191;0,00000000
-10,85406191;0,75233760
-10,84906191;0,18762300
-10,84406191;1,12819900
-10,83906191;-0,56409940
-10,83406191;0,75233760
-10,82906191;-0,93996060
-10,82406191;-0,56409940
-10,81906191;-1,69291300
-10,81406191;-1,69291300
-10,80906191;0,00000000
-10,80406191;-1,31643700
-10,79906191;-1,50467500
-10,79406191;-1,12819900
-10,78906191;-2,82111200
-10,78406191;-1,69291300
-10,77906191;-1,88053600
-10,77406191;-1,12819900
-10,76906191;-0,37586120
-10,76406191;-0,37586120
-10,75906191;-0,37586120
-10,75406191;-0,93996060
-10,74906191;-0,75233760
-10,74406191;-0,37586120
-10,73906191;-1,12819900
-10,73406191;-2,63348900
-10,72906191;-0,93996060
-10,72406191;-1,31643700
-10,71906191;-1,31643700
-10,71406191;-2,06877400
-10,70906191;-3,00935000
-10,70406191;-2,63348900
-10,69906191;-2,82111200
-10,69406191;-2,06877400
-10,68906191;-3,00935000
-10,68406191;-1,69291300
-10,67906191;-2,25701300
-10,67406191;-2,25701300
-10,66906191;-1,31643700
-10,66406191;-2,06877400
-10,65906191;-1,31643700
-10,65406191;-1,31643700
-10,64906191;-2,06877400
-10,64406191;-2,06877400
-10,63906191;-1,50467500
-10,63406191;-1,31643700
-10,62906191;-0,75233760
-10,62406192;-1,31643700
-10,61906192;-0,75233760
-10,61406192;-1,12819900
-10,60906192;-1,69291300
-10,60406192;-1,69291300
-10,59906192;-1,69291300
-10,59406192;0,18762300
-10,58906192;0,18762300
-10,58406192;0,00000000
-10,57906192;-1,50467500
-10,57406192;-0,37586120
-10,56906192;-1,50467500
-10,56406192;-3,38582700
-10,55906192;-1,31643700
-10,55406192;-1,88053600
-10,54906192;-2,63348900
-10,54406192;-0,93996060
-10,53906192;-1,31643700
-10,53406192;-1,31643700
-10,52906192;-2,44525100
-10,52406192;-0,37586120
-10,51906192;-0,93996060
-10,51406192;-2,25701300
-10,50906192;-2,44525100
-10,50406192;-1,69291300
-10,49906192;-1,31643700
-10,49406192;-0,93996060
-10,48906192;-2,06877400
-10,48406192;-0,56409940
-10,47906192;-1,69291300
-10,47406192;-0,93996060
-10,46906192;-2,25701300
-10,46406192;-2,25701300
-10,45906192;-2,82111200
-10,45406192;-0,75233760
-10,44906192;-4,13816400
-10,44406192;-6,01931600
-10,43906192;-4,32640200
-10,43406192;-5,45460100
-10,42906192;-6,01931600
-10,42406192;-4,13816400
-10,41906192;-4,51402500
-10,41406192;-6,01931600
-10,40906192;-4,51402500
-10,40406192;-6,01931600
-10,39906192;-3,94992600
-10,39406192;-6,01931600
-10,38906192;-5,45460100
-10,38406192;-6,39517700
-10,37906192;-5,26697800
-10,37406192;-4,89050100
-10,36906192;-4,51402500
-10,36406192;-6,58341500
-10,35906192;-4,51402500
-10,35406192;-5,83107800
-10,34906192;-5,07874000
-10,34406192;-4,89050100
-10,33906192;-4,89050100
-10,33406192;-5,07874000
-10,32906192;-5,26697800
-10,32406192;-4,51402500
-10,31906192;-3,94992600
-10,31406192;-2,25701300
-10,30906192;-3,19758800
-10,30406192;-1,88053600
-10,29906192;-3,00935000
-10,29406192;-0,75233760
-10,28906192;-0,75233760
-10,28406192;-1,12819900
-10,27906192;-0,18762300
-10,27406192;0,00000000
-10,26906192;-2,25701300
-10,26406192;-0,93996060
-10,25906192;0,93996060
-10,25406192;-0,37586120
-10,24906192;-0,93996060
-10,24406192;-0,93996060
-10,23906192;0,00000000
-10,23406192;-0,75233760
-10,22906193;-2,82111200
-10,22406193;-3,19758800
-10,21906193;-2,82111200
-10,21406193;-3,19758800
-10,20906193;-3,00935000
-10,20406193;-2,06877400
-10,19906193;-2,06877400
-10,19406193;-2,25701300
-10,18906193;-2,44525100
-10,18406193;-1,88053600
-10,17906193;-4,13816400
-10,17406193;-1,31643700
-10,16906193;-1,50467500
-10,16406193;-3,57345000
-10,15906193;-3,00935000
-10,15406193;-1,69291300
-10,14906193;-0,37586120
-10,14406193;-3,19758800
-10,13906193;-3,57345000
-10,13406193;-3,19758800
-10,12906193;-2,06877400
-10,12406193;-3,19758800
-10,11906193;-2,63348900
-10,11406193;-3,76168800
-10,10906193;-2,82111200
-10,10406193;-4,51402500
-10,09906193;-3,57345000
-10,09406193;-3,19758800
-10,08906193;-3,38582700
-10,08406193;-3,94992600
-10,07906193;-4,51402500
-10,07406193;-4,51402500
-10,06906193;-4,13816400
-10,06406193;-4,51402500
-10,05906193;-3,00935000
-10,05406193;-3,19758800
-10,04906193;-4,51402500
-10,04406193;-2,25701300
-10,03906193;-3,00935000
-10,03406193;-2,63348900
-10,02906193;-2,06877400
-10,02406193;-1,31643700
-10,01906193;-1,69291300
-10,01406193;0,37586120
-10,00906193;-0,37586120
-10,00406193;-0,93996060
-9,99906193;-0,37586120
-9,99406193;-1,12819900
-9,98906193;0,18762300
-9,98406193;-0,18762300
-9,97906193;0,18762300
-9,97406193;-1,12819900
-9,96906193;-0,18762300
-9,96406193;1,12819900
-9,95906193;1,88053600
-9,95406193;0,93996060
-9,94906193;2,44525100
-9,94406193;-0,93996060
-9,93906193;0,75233760
-9,93406193;1,12819900
-9,92906193;1,12819900
-9,92406193;3,19758800
-9,91906193;1,12819900
-9,91406193;0,56409940
-9,90906193;0,18762300
-9,90406193;0,93996060
-9,89906193;0,00000000
-9,89406193;0,18762300
-9,88906193;0,75233760
-9,88406193;-0,18762300
-9,87906193;0,37586120
-9,87406193;0,00000000
-9,86906193;0,93996060
-9,86406193;-1,12819900
-9,85906193;0,93996060
-9,85406193;0,18762300
-9,84906193;0,37586120
-9,84406193;0,56409940
-9,83906193;0,18762300
-9,83406194;0,37586120
-9,82906194;0,00000000
-9,82406194;0,18762300
-9,81906194;-0,18762300
-9,81406194;1,88053600
-9,80906194;0,93996060
-9,80406194;0,56409940
-9,79906194;0,18762300
-9,79406194;1,12819900
-9,78906194;0,00000000
-9,78406194;0,18762300
-9,77906194;0,56409940
-9,77406194;-2,25701300
-9,76906194;0,56409940
-9,76406194;4,32640200
-9,75906194;0,18762300
-9,75406194;-0,18762300
-9,74906194;-0,37586120
-9,74406194;1,88053600
-9,73906194;0,00000000
-9,73406194;-1,12819900
-9,72906194;0,00000000
-9,72406194;-0,37586120
-9,71906194;-0,37586120
-9,71406194;1,31643700
-9,70906194;0,93996060
-9,70406194;-1,12819900
-9,69906194;-0,37586120
-9,69406194;0,56409940
-9,68906194;1,12819900
-9,68406194;1,12819900
-9,67906194;1,12819900
-9,67406194;2,63348900
-9,66906194;1,12819900
-9,66406194;1,88053600
-9,65906194;1,88053600
-9,65406194;2,63348900
-9,64906194;2,06877400
-9,64406194;0,93996060
-9,63906194;2,82111200
-9,63406194;2,06877400
-9,62906194;2,63348900
-9,62406194;3,57345000
-9,61906194;1,50467500
-9,61406194;3,00935000
-9,60906194;2,82111200
-9,60406194;1,50467500
-9,59906194;1,50467500
-9,59406194;2,44525100
-9,58906194;0,37586120
-9,58406194;0,75233760
-9,57906194;0,93996060
-9,57406194;0,93996060
-9,56906194;1,50467500
-9,56406194;0,56409940
-9,55906194;1,50467500
-9,55406194;1,50467500
-9,54906194;1,88053600
-9,54406194;3,38582700
-9,53906194;1,12819900
-9,53406194;2,63348900
-9,52906194;2,06877400
-9,52406194;0,93996060
-9,51906194;2,82111200
-9,51406194;1,50467500
-9,50906194;1,31643700
-9,50406194;2,06877400
-9,49906194;2,06877400
-9,49406194;1,88053600
-9,48906194;-0,18762300
-9,48406194;1,69291300
-9,47906194;1,50467500
-9,47406194;0,93996060
-9,46906194;0,93996060
-9,46406194;0,56409940
-9,45906194;-0,18762300
-9,45406194;0,00000000
-9,44906194;0,56409940
-9,44406194;0,37586120
-9,43906195;0,75233760
-9,43406195;1,50467500
-9,42906195;0,56409940
-9,42406195;0,75233760
-9,41906195;1,12819900
-9,41406195;0,37586120
-9,40906195;2,63348900
-9,40406195;1,88053600
-9,39906195;2,06877400
-9,39406195;2,06877400
-9,38906195;0,93996060
-9,38406195;0,18762300
-9,37906195;2,63348900
-9,37406195;2,25701300
-9,36906195;2,06877400
-9,36406195;1,69291300
-9,35906195;1,31643700
-9,35406195;0,93996060
-9,34906195;1,50467500
-9,34406195;2,44525100
-9,33906195;1,88053600
-9,33406195;1,88053600
-9,32906195;-0,37586120
-9,32406195;0,56409940
-9,31906195;1,69291300
-9,31406195;0,93996060
-9,30906195;1,88053600
-9,30406195;1,31643700
-9,29906195;0,37586120
-9,29406195;1,31643700
-9,28906195;-0,37586120
-9,28406195;0,00000000
-9,27906195;1,12819900
-9,27406195;0,56409940
-9,26906195;-0,18762300
-9,26406195;2,06877400
-9,25906195;1,88053600
-9,25406195;1,50467500
-9,24906195;0,00000000
-9,24406195;1,12819900
-9,23906195;1,50467500
-9,23406195;1,88053600
-9,22906195;-0,37586120
-9,22406195;-0,37586120
-9,21906195;-0,18762300
-9,21406195;0,56409940
-9,20906195;0,18762300
-9,20406195;2,06877400
-9,19906195;1,50467500
-9,19406195;0,75233760
-9,18906195;0,00000000
-9,18406195;1,50467500
-9,17906195;1,12819900
-9,17406195;0,56409940
-9,16906195;0,93996060
-9,16406195;1,88053600
-9,15906195;-1,12819900
-9,15406195;-0,75233760
-9,14906195;0,56409940
-9,14406195;0,00000000
-9,13906195;1,12819900
-9,13406195;-1,12819900
-9,12906195;-0,93996060
-9,12406195;0,00000000
-9,11906195;0,18762300
-9,11406195;1,12819900
-9,10906195;0,00000000
-9,10406195;-0,37586120
-9,09906195;0,00000000
-9,09406195;-0,56409940
-9,08906195;-1,31643700
-9,08406195;-1,69291300
-9,07906195;-0,75233760
-9,07406195;0,00000000
-9,06906195;-1,69291300
-9,06406195;0,75233760
-9,05906195;-0,56409940
-9,05406195;0,00000000
-9,04906195;-1,50467500
-9,04406195;0,18762300
-9,03906196;0,56409940
-9,03406196;0,37586120
-9,02906196;-0,93996060
-9,02406196;0,18762300
-9,01906196;-0,75233760
-9,01406196;-2,06877400
-9,00906196;0,00000000
-9,00406196;-1,31643700
-8,99906196;-2,06877400
-8,99406196;-0,75233760
-8,98906196;-0,37586120
-8,98406196;-0,75233760
-8,97906196;1,88053600
-8,97406196;-2,44525100
-8,96906196;-1,31643700
-8,96406196;-1,69291300
-8,95906196;-1,31643700
-8,95406196;-0,37586120
-8,94906196;0,93996060
-8,94406196;0,00000000
-8,93906196;-2,63348900
-8,93406196;-0,56409940
-8,92906196;-1,69291300
-8,92406196;-0,56409940
-8,91906196;-1,69291300
-8,91406196;0,56409940
-8,90906196;0,18762300
-8,90406196;-1,12819900
-8,89906196;-1,69291300
-8,89406196;-0,37586120
-8,88906196;-2,82111200
-8,88406196;-0,75233760
-8,87906196;-1,69291300
-8,87406196;-1,12819900
-8,86906196;-1,69291300
-8,86406196;-2,63348900
-8,85906196;-2,44525100
-8,85406196;-2,25701300
-8,84906196;-2,63348900
-8,84406196;-3,00935000
-8,83906196;-3,57345000
-8,83406196;-1,69291300
-8,82906196;-2,25701300
-8,82406196;-3,57345000
-8,81906196;-2,25701300
-8,81406196;-2,63348900
-8,80906196;-1,31643700
-8,80406196;-2,63348900
-8,79906196;-3,00935000
-8,79406196;-2,63348900
-8,78906196;-2,25701300
-8,78406196;-2,25701300
-8,77906196;-3,00935000
-8,77406196;-2,25701300
-8,76906196;-2,25701300
-8,76406196;-5,83107800
-8,75906196;-2,63348900
-8,75406196;-3,57345000
-8,74906196;-3,94992600
-8,74406196;-1,31643700
-8,73906196;-2,25701300
-8,73406196;-3,19758800
-8,72906196;-2,63348900
-8,72406196;-2,06877400
-8,71906196;-1,12819900
-8,71406196;-0,75233760
-8,70906196;-2,63348900
-8,70406196;-0,75233760
-8,69906196;-1,31643700
-8,69406196;-2,25701300
-8,68906196;-0,37586120
-8,68406196;0,18762300
-8,67906196;-0,56409940
-8,67406196;1,31643700
-8,66906196;0,93996060
-8,66406196;0,93996060
-8,65906196;1,50467500
-8,65406196;0,00000000
-8,64906196;-0,56409940
-8,64406197;-0,37586120
-8,63906197;0,75233760
-8,63406197;0,75233760
-8,62906197;-0,75233760
-8,62406197;0,56409940
-8,61906197;-0,37586120
-8,61406197;-0,75233760
-8,60906197;-1,69291300
-8,60406197;-1,69291300
-8,59906197;0,56409940
-8,59406197;-0,75233760
-8,58906197;0,56409940
-8,58406197;1,12819900
-8,57906197;-0,37586120
-8,57406197;-1,50467500
-8,56906197;0,00000000
-8,56406197;1,88053600
-8,55906197;0,93996060
-8,55406197;1,50467500
-8,54906197;-3,00935000
-8,54406197;1,12819900
-8,53906197;0,56409940
-8,53406197;0,37586120
-8,52906197;0,93996060
-8,52406197;0,37586120
-8,51906197;-1,31643700
-8,51406197;-0,75233760
-8,50906197;-0,56409940
-8,50406197;-1,12819900
-8,49906197;-1,31643700
-8,49406197;-1,31643700
-8,48906197;-1,69291300
-8,48406197;-1,31643700
-8,47906197;-1,31643700
-8,47406197;-1,31643700
-8,46906197;-0,93996060
-8,46406197;-1,88053600
-8,45906197;-1,69291300
-8,45406197;-0,37586120
-8,44906197;-0,75233760
-8,44406197;-0,18762300
-8,43906197;0,37586120
-8,43406197;-1,50467500
-8,42906197;-0,37586120
-8,42406197;1,88053600
-8,41906197;-0,37586120
-8,41406197;1,69291300
-8,40906197;1,50467500
-8,40406197;0,18762300
-8,39906197;0,18762300
-8,39406197;1,12819900
-8,38906197;1,88053600
-8,38406197;0,75233760
-8,37906197;0,56409940
-8,37406197;0,93996060
-8,36906197;0,00000000
-8,36406197;-2,06877400
-8,35906197;1,12819900
-8,35406197;1,69291300
-8,34906197;1,50467500
-8,34406197;2,44525100
-8,33906197;1,88053600
-8,33406197;2,63348900
-8,32906197;3,00935000
-8,32406197;1,50467500
-8,31906197;2,63348900
-8,31406197;2,44525100
-8,30906197;2,06877400
-8,30406197;3,76168800
-8,29906197;2,63348900
-8,29406197;2,06877400
-8,28906197;1,12819900
-8,28406197;0,93996060
-8,27906197;3,00935000
-8,27406197;1,50467500
-8,26906197;2,82111200
-8,26406197;2,82111200
-8,25906197;1,50467500
-8,25406197;1,12819900
-8,24906198;0,56409940
-8,24406198;-0,18762300
-8,23906198;0,93996060
-8,23406198;0,18762300
-8,22906198;0,93996060
-8,22406198;1,50467500
-8,21906198;1,12819900
-8,21406198;2,44525100
-8,20906198;2,44525100
-8,20406198;1,12819900
-8,19906198;2,63348900
-8,19406198;1,88053600
-8,18906198;1,88053600
-8,18406198;3,00935000
-8,17906198;3,38582700
-8,17406198;3,76168800
-8,16906198;3,76168800
-8,16406198;3,38582700
-8,15906198;0,18762300
-8,15406198;1,12819900
-8,14906198;1,12819900
-8,14406198;1,50467500
-8,13906198;2,82111200
-8,13406198;2,44525100
-8,12906198;1,50467500
-8,12406198;2,44525100
-8,11906198;3,38582700
-8,11406198;3,38582700
-8,10906198;2,63348900
-8,10406198;2,06877400
-8,09906198;3,00935000
-8,09406198;2,44525100
-8,08906198;2,06877400
-8,08406198;1,50467500
-8,07906198;2,82111200
-8,07406198;2,63348900
-8,06906198;1,88053600
-8,06406198;1,50467500
-8,05906198;2,06877400
-8,05406198;3,38582700
-8,04906198;2,06877400
-8,04406198;3,76168800
-8,03906198;2,82111200
-8,03406198;2,25701300
-8,02906198;0,93996060
-8,02406198;1,50467500
-8,01906198;2,82111200
-8,01406198;1,31643700
-8,00906198;2,44525100
-8,00406198;2,06877400
-7,99906198;1,88053600
-7,99406198;2,82111200
-7,98906198;2,82111200
-7,98406198;4,13816400
-7,97906198;4,89050100
-7,97406198;3,00935000
-7,96906198;2,82111200
-7,96406198;0,93996060
-7,95906198;1,69291300
-7,95406198;1,50467500
-7,94906198;3,38582700
-7,94406198;3,38582700
-7,93906198;1,88053600
-7,93406198;2,25701300
-7,92906198;2,44525100
-7,92406198;0,93996060
-7,91906198;0,75233760
-7,91406198;1,31643700
-7,90906198;1,50467500
-7,90406198;1,50467500
-7,89906198;2,06877400
-7,89406198;2,44525100
-7,88906198;1,50467500
-7,88406198;2,44525100
-7,87906198;2,44525100
-7,87406198;2,25701300
-7,86906198;2,06877400
-7,86406198;2,44525100
-7,85906198;2,63348900
-7,85406199;1,12819900
-7,84906199;3,00935000
-7,84406199;3,38582700
-7,83906199;1,69291300
-7,83406199;3,00935000
-7,82906199;2,25701300
-7,82406199;3,57345000
-7,81906199;1,12819900
-7,81406199;2,06877400
-7,80906199;2,44525100
-7,80406199;2,06877400
-7,79906199;1,12819900
-7,79406199;2,06877400
-7,78906199;0,93996060
-7,78406199;1,69291300
-7,77906199;1,12819900
-7,77406199;1,88053600
-7,76906199;0,56409940
-7,76406199;3,38582700
-7,75906199;1,12819900
-7,75406199;2,06877400
-7,74906199;-0,75233760
-7,74406199;2,44525100
-7,73906199;1,50467500
-7,73406199;3,94992600
-7,72906199;2,06877400
-7,72406199;1,69291300
-7,71906199;3,00935000
-7,71406199;2,44525100
-7,70906199;1,31643700
-7,70406199;1,50467500
-7,69906199;0,93996060
-7,69406199;2,25701300
-7,68906199;0,56409940
-7,68406199;0,56409940
-7,67906199;0,18762300
-7,67406199;0,37586120
-7,66906199;0,56409940
-7,66406199;1,50467500
-7,65906199;2,06877400
-7,65406199;0,56409940
-7,64906199;1,12819900
-7,64406199;0,93996060
-7,63906199;1,88053600
-7,63406199;1,69291300
-7,62906199;2,82111200
-7,62406199;1,31643700
-7,61906199;2,06877400
-7,61406199;1,50467500
-7,60906199;2,06877400
-7,60406199;1,31643700
-7,59906199;1,69291300
-7,59406199;2,25701300
-7,58906199;1,12819900
-7,58406199;-0,75233760
-7,57906199;0,18762300
-7,57406199;-0,37586120
-7,56906199;1,31643700
-7,56406199;1,88053600
-7,55906199;2,44525100
-7,55406199;0,93996060
-7,54906199;-1,31643700
-7,54406199;1,50467500
-7,53906199;2,63348900
-7,53406199;1,50467500
-7,52906199;0,18762300
-7,52406199;1,50467500
-7,51906199;3,38582700
-7,51406199;2,06877400
-7,50906199;1,69291300
-7,50406199;2,06877400
-7,49906199;2,44525100
-7,49406199;1,69291300
-7,48906199;0,56409940
-7,48406199;0,18762300
-7,47906199;0,75233760
-7,47406199;3,00935000
-7,46906199;0,37586120
-7,46406199;1,50467500
-7,45906200;0,18762300
-7,45406200;2,25701300
-7,44906200;2,06877400
-7,44406200;2,44525100
-7,43906200;3,00935000
-7,43406200;0,75233760
-7,42906200;1,31643700
-7,42406200;2,44525100
-7,41906200;2,44525100
-7,41406200;2,82111200
-7,40906200;1,69291300
-7,40406200;1,69291300
-7,39906200;1,69291300
-7,39406200;1,31643700
-7,38906200;1,12819900
